"id","invoice_id/id","company_id/id","partner_id/id","account_id/id","product_id/id","name","price_unit","quantity","discount"
"__setup__.account_invoice_line_84171","__setup__.account_invoice_33939","base.main_company","__setup__.res_partner_6278","l10n_ch.1_ch_coa_1100","__setup__.product_template_1270","[MAPPER-OTC1] Pix4Dmapper Pro (single device), One-time charge","3742.5","1.0","0.0"
"__setup__.account_invoice_line_82220","__setup__.account_invoice_33297","base.main_company","__setup__.res_partner_6970","l10n_ch.1_ch_coa_1100","__setup__.product_template_1848","[502-54-01] eBee integration kit for senseFly S.O.D.A. Corridor HS Code: 8529.9080","270.3","1.0","0.0"
"__setup__.account_invoice_line_82221","__setup__.account_invoice_33297","base.main_company","__setup__.res_partner_6970","l10n_ch.1_ch_coa_1100","__setup__.product_template_1468","[502-37-01] EB Integration kit for Sequoia adaptor for eBee V2 HS Code : 3926.9000","5.95","1.0","0.0"
"__setup__.account_invoice_line_82222","__setup__.account_invoice_33297","base.main_company","__setup__.res_partner_6970","l10n_ch.1_ch_coa_1100","__setup__.product_template_1825","[504-16-01] senseFly Dronepack HS Code: 4202.9200","319.2","1.0","0.0"
"__setup__.account_invoice_line_82223","__setup__.account_invoice_33297","base.main_company","__setup__.res_partner_6970","l10n_ch.1_ch_coa_1100","__setup__.product_template_1601","[504-06-01] rubber bands ESEP (10 pack) HS Code: 4016.9300","4.5","2.0","0.0"
"__setup__.account_invoice_line_82224","__setup__.account_invoice_33297","base.main_company","__setup__.res_partner_6970","l10n_ch.1_ch_coa_1100","__setup__.product_template_1828","[502-50-02] senseFly S.O.D.A. with EB integration kit HS Code: 8525.8000","1280.0","1.0","0.0"
"__setup__.account_invoice_line_82782","__setup__.account_invoice_33314","base.main_company","__setup__.res_partner_787","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","63.4","1.0","0.0"
"__setup__.account_invoice_line_88844","__setup__.account_invoice_35438","base.main_company","__setup__.res_partner_4985","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","256.2","1.0","0.0"
"__setup__.account_invoice_line_83451","__setup__.account_invoice_33694","base.main_company","__setup__.res_partner_1021","l10n_ch.1_ch_coa_1100","__setup__.product_template_1328","[702-54-01] EB air modem PCB","17.0","1.0","100.0"
"__setup__.account_invoice_line_83448","__setup__.account_invoice_33694","base.main_company","__setup__.res_partner_1021","l10n_ch.1_ch_coa_1100","__setup__.product_template_910","[702-04-01] EB autopilot & boards","3250.0","1.0","0.0"
"__setup__.account_invoice_line_83449","__setup__.account_invoice_33694","base.main_company","__setup__.res_partner_1021","l10n_ch.1_ch_coa_1100","__setup__.product_template_507","[702-06-01] EB pitot sensor ebee + silicone tubes + LED","45.0","1.0","0.0"
"__setup__.account_invoice_line_83450","__setup__.account_invoice_33694","base.main_company","__setup__.res_partner_1021","l10n_ch.1_ch_coa_1100","__setup__.product_template_807","[702-10-02] EB lower body (V3 Body)","185.0","1.0","0.0"
"__setup__.account_invoice_line_83452","__setup__.account_invoice_33694","base.main_company","__setup__.res_partner_1021","l10n_ch.1_ch_coa_1100","__setup__.product_template_704","[502-23-01] EB underbody skin","30.6","1.0","0.0"
"__setup__.account_invoice_line_83453","__setup__.account_invoice_33694","base.main_company","__setup__.res_partner_1021","l10n_ch.1_ch_coa_1100","__setup__.product_template_504","[702-03-01] EB motor set (motor + controller + mount + prop mount+washer+alu screws)","340.0","1.0","0.0"
"__setup__.account_invoice_line_83454","__setup__.account_invoice_33694","base.main_company","__setup__.res_partner_1021","l10n_ch.1_ch_coa_1100","__setup__.product_template_521","[703-02-01] Repair Labour","120.0","1.0","0.0"
"__setup__.account_invoice_line_83455","__setup__.account_invoice_33694","base.main_company","__setup__.res_partner_1021","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","120.0","1.0","0.0"
"__setup__.account_invoice_line_90736","__setup__.account_invoice_36048","base.main_company","__setup__.res_partner_6360","l10n_ch.1_ch_coa_1100","__setup__.product_template_1666","[504-13-01] EP underbody skin","32.3","1.0","0.0"
"__setup__.account_invoice_line_88845","__setup__.account_invoice_35438","base.main_company","__setup__.res_partner_4985","l10n_ch.1_ch_coa_1100","__setup__.product_template_507","[702-06-01] EB pitot sensor ebee + silicone tubes + LED","50.0","1.0","100.0"
"__setup__.account_invoice_line_85992","__setup__.account_invoice_34502","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","399.0","1.0","0.0"
"__setup__.account_invoice_line_86512","__setup__.account_invoice_34699","base.main_company","__setup__.res_partner_6182","l10n_ch.1_ch_coa_1100","__setup__.product_template_1842","[402-01-04] eBee BZ HS code: 8525.8000","8000.0","1.0","0.0"
"__setup__.account_invoice_line_83784","__setup__.account_invoice_33802","base.main_company","__setup__.res_partner_6887","l10n_ch.1_ch_coa_1100","__setup__.product_template_1666","[504-13-01] EP underbody skin HS Code: 8803.3000","34.85","3.0","0.0"
"__setup__.account_invoice_line_83785","__setup__.account_invoice_33802","base.main_company","__setup__.res_partner_6887","l10n_ch.1_ch_coa_1100","__setup__.product_template_1600","[504-05-01] propeller ESEP (2 pack) HS Code: 8803.1000","20.25","5.0","0.0"
"__setup__.account_invoice_line_83786","__setup__.account_invoice_33802","base.main_company","__setup__.res_partner_6887","l10n_ch.1_ch_coa_1100","__setup__.product_template_1601","[504-06-01] rubber bands ESEP (10 pack) HS Code: 4016.9300","4.5","5.0","0.0"
"__setup__.account_invoice_line_83787","__setup__.account_invoice_33802","base.main_company","__setup__.res_partner_6887","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","80.25","2.0","0.0"
"__setup__.account_invoice_line_83788","__setup__.account_invoice_33802","base.main_company","__setup__.res_partner_6887","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","159.95","1.0","0.0"
"__setup__.account_invoice_line_90737","__setup__.account_invoice_36048","base.main_company","__setup__.res_partner_6360","l10n_ch.1_ch_coa_1100","__setup__.product_template_1706","[706-06-01] ESEP Servo set + servo-wing connector (2 items)","192.0","1.0","0.0"
"__setup__.account_invoice_line_84163","__setup__.account_invoice_33936","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_1322","[702-34-01] EB PCB low level connector","5.0","1.0","0.0"
"__setup__.account_invoice_line_84164","__setup__.account_invoice_33936","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_571","[702-23-01] Pressure sensor (absolute ou differential)","80.0","1.0","0.0"
"__setup__.account_invoice_line_84165","__setup__.account_invoice_33936","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_704","[502-23-01] EB underbody skin","30.6","1.0","0.0"
"__setup__.account_invoice_line_84166","__setup__.account_invoice_33936","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","116.7","1.0","0.0"
"__setup__.account_invoice_line_84167","__setup__.account_invoice_33936","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_521","[703-02-01] Repair Labour","110.0","1.5","0.0"
"__setup__.account_invoice_line_84162","__setup__.account_invoice_33936","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_932","[702-31-01] retro-fit kit EB","670.0","1.0","0.0"
"__setup__.account_invoice_line_90919","__setup__.account_invoice_36109","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_1663","[706-01-01] eBee Plus RTK/PPK upgrade HS Code: 8525.8090","8392.0","1.0","0.0"
"__setup__.account_invoice_line_90738","__setup__.account_invoice_36048","base.main_company","__setup__.res_partner_6360","l10n_ch.1_ch_coa_1100","__setup__.product_template_1600","[504-05-01] propeller ESEP (2 pack)","18.75","1.0","0.0"
"__setup__.account_invoice_line_89318","__setup__.account_invoice_35601","base.main_company","__setup__.res_partner_24","l10n_ch.1_ch_coa_1100","__setup__.product_template_815","[502-28-01] thermoMAP","8792.0","1.0","0.0"
"__setup__.account_invoice_line_85395","__setup__.account_invoice_34322","base.main_company","__setup__.res_partner_4359","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","80.0","2.0","0.0"
"__setup__.account_invoice_line_85396","__setup__.account_invoice_34322","base.main_company","__setup__.res_partner_4359","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","67.0","1.0","0.0"
"__setup__.account_invoice_line_85394","__setup__.account_invoice_34322","base.main_company","__setup__.res_partner_4359","l10n_ch.1_ch_coa_1100","__setup__.product_template_562","[500-17-01] Radio tracker (receiver & transmitter) Easily track your drone after landing. This system includes a transmitter and a digital receiver. To be able to radio-track it whenever needed, the tiny transmitter simply has to be placed on the drone. Radiotracking system allows the user to locate the target and to recover it even if the distance is upper few tens of kilometers  HS code : 8526.1000","1200.0","1.0","0.0"
"__setup__.account_invoice_line_89319","__setup__.account_invoice_35601","base.main_company","__setup__.res_partner_24","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","107.95","1.0","0.0"
"__setup__.account_invoice_line_90315","__setup__.account_invoice_35943","base.main_company","__setup__.res_partner_7412","l10n_ch.1_ch_coa_1100","__setup__.product_template_1755","[CPICS02357A] Module P2400 HS code: 8517.6200","87.0","15.0","0.0"
"__setup__.account_invoice_line_83665","__setup__.account_invoice_33761","base.main_company","__setup__.res_partner_2324","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","199.0","-1.0","0.0"
"__setup__.account_invoice_line_87501","__setup__.account_invoice_34993","base.main_company","__setup__.res_partner_601","l10n_ch.1_ch_coa_1100","__setup__.product_template_1657","[404-01-01] eBee Plus The eBee Plus is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all  software and equipment needed for immediate operation.  The package includes: • eBee Plus (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue • transport box with space for all material • download access to user manuals • senseFly Logbook  HS code: 8525.8090  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply","7915.0","1.0","0.0"
"__setup__.account_invoice_line_86743","__setup__.account_invoice_34756","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_330","[500-03-01] single charger 220/110/12V for EB battery It can be powered by either 220V AC, 110V AC or 12V DC (e.g. car battery). HS code: 8504.4040","63.0","1.0","0.0"
"__setup__.account_invoice_line_90878","__setup__.account_invoice_36096","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_504","[702-03-01] EB motor set (motor + controller + mount + prop mount+washer+alu screws)","400.0","3.0","0.0"
"__setup__.account_invoice_line_90881","__setup__.account_invoice_36096","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_1669","[504-14-01] EP vertical surfaces (pair) HS Code: 8803.3000","45.9","6.0","0.0"
"__setup__.account_invoice_line_90882","__setup__.account_invoice_36096","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_507","[702-06-01] EB pitot sensor ebee + silicone tubes + LED","55.0","5.0","0.0"
"__setup__.account_invoice_line_90883","__setup__.account_invoice_36096","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_513","[702-12-01] EB onboard modem + antenna HS code: 8517.6900","850.0","2.0","0.0"
"__setup__.account_invoice_line_90884","__setup__.account_invoice_36096","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","548.75","1.0","0.0"
"__setup__.account_invoice_line_82410","__setup__.account_invoice_33366","base.main_company","__setup__.res_partner_3613","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","287.0","1.0","0.0"
"__setup__.account_invoice_line_82411","__setup__.account_invoice_33366","base.main_company","__setup__.res_partner_3613","l10n_ch.1_ch_coa_1100","__setup__.product_template_521","[703-02-01] Repair Labour","120.0","1.0","0.0"
"__setup__.account_invoice_line_82412","__setup__.account_invoice_33366","base.main_company","__setup__.res_partner_3613","l10n_ch.1_ch_coa_1100","__setup__.product_template_704","[502-23-01] EB underbody skin","38.0","1.0","0.0"
"__setup__.account_invoice_line_82413","__setup__.account_invoice_33366","base.main_company","__setup__.res_partner_3613","l10n_ch.1_ch_coa_1100","__setup__.product_template_508","[702-07-01] EB optical flow lens + board","80.0","1.0","0.0"
"__setup__.account_invoice_line_87059","__setup__.account_invoice_34866","base.main_company","__setup__.res_partner_24","l10n_ch.1_ch_coa_1100","__setup__.product_template_1696","[702-60-01] retro-fit kit RTK","670.0","1.0","0.0"
"__setup__.account_invoice_line_87060","__setup__.account_invoice_34866","base.main_company","__setup__.res_partner_24","l10n_ch.1_ch_coa_1100","__setup__.product_template_910","[702-04-01] EB autopilot & boards","3250.0","1.0","0.0"
"__setup__.account_invoice_line_87061","__setup__.account_invoice_34866","base.main_company","__setup__.res_partner_24","l10n_ch.1_ch_coa_1100","__setup__.product_template_704","[502-23-01] EB underbody skin","30.6","1.0","0.0"
"__setup__.account_invoice_line_91406","__setup__.account_invoice_36288","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_1828","[502-50-02] senseFly S.O.D.A. with EB integration kit HS Code: 8525.8000","1120.0","1.0","0.0"
"__setup__.account_invoice_line_87062","__setup__.account_invoice_34866","base.main_company","__setup__.res_partner_24","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB","138.75","1.0","0.0"
